id,user_id,role_id,action,resource,resource_scope,usage_count,unique_days_used,days_since_last_use,first_used,last_used,success_count,failure_count,success_rate,failure_rate,permission_status,operation_type,risk_level,risk_weight
10896,synthetic-user-17,CloudArchitect-Role,ec2:GetManagedPrefixListEntries,arn:aws:synthetic:ec2:123456789012:resource-2,*,12,10,6,2026-08-05 05:22:00+00:00,2026-09-10 05:00:00+00:00,12,0,1.0,0.0,INTENDED,READ,LOW,2
10897,synthetic-user-17,CloudArchitect-Role,ec2:GetManagedPrefixListEntries,arn:aws:synthetic:ec2:123456789012:resource-3,*,12,8,5,2026-08-08 15:10:00+00:00,2026-09-10 13:51:00+00:00,12,0,1.0,0.0,INTENDED,READ,LOW,2
10898,synthetic-user-17,CloudArchitect-Role,ec2:GetManagedPrefixListEntries,arn:aws:synthetic:ec2:123456789012:resource-4,*,7,7,9,2026-08-02 18:29:00+00:00,2026-09-07 01:05:00+00:00,7,0,1.0,0.0,INTENDED,READ,LOW,2
10899,synthetic-user-17,CloudArchitect-Role,ec2:GetManagedPrefixListEntries,arn:aws:synthetic:ec2:123456789012:resource-5,*,10,10,7,2026-08-02 06:42:00+00:00,2026-09-08 21:30:00+00:00,7,3,0.7,0.3,INTENDED,READ,LOW,2
10900,synthetic-user-17,CloudArchitect-Role,ec2:GetManagedPrefixListEntries,arn:aws:synthetic:ec2:123456789012:resource-6,*,9,7,6,2026-08-02 11:40:00+00:00,2026-09-09 13:31:00+00:00,8,1,0.8888888888888888,0.1111111111111111,INTENDED,READ,LOW,2
10901,synthetic-user-17,CloudArchitect-Role,ec2:GetSubnetCidrReservations,arn:aws:synthetic:ec2:123456789012:resource-1,*,8,7,5,2026-08-06 11:27:00+00:00,2026-09-10 18:35:00+00:00,8,0,1.0,0.0,INTENDED,READ,LOW,2
10902,synthetic-user-17,CloudArchitect-Role,ec2:GetSubnetCidrReservations,arn:aws:synthetic:ec2:123456789012:resource-2,*,11,9,7,2026-08-06 03:12:00+00:00,2026-09-08 17:34:00+00:00,11,0,1.0,0.0,INTENDED,READ,LOW,2
10903,synthetic-user-17,CloudArchitect-Role,ec2:GetSubnetCidrReservations,arn:aws:synthetic:ec2:123456789012:resource-3,*,11,10,10,2026-08-06 06:04:00+00:00,2026-09-06 00:22:00+00:00,10,1,0.9090909090909091,0.09090909090909091,INTENDED,READ,LOW,2
10904,synthetic-user-17,CloudArchitect-Role,ec2:GetSubnetCidrReservations,arn:aws:synthetic:ec2:123456789012:resource-4,*,10,9,7,2026-08-02 20:02:00+00:00,2026-09-09 06:34:00+00:00,9,1,0.9,0.1,INTENDED,READ,LOW,2
10905,synthetic-user-17,CloudArchitect-Role,ec2:GetSubnetCidrReservations,arn:aws:synthetic:ec2:123456789012:resource-5,*,8,8,15,2026-08-04 02:09:00+00:00,2026-08-31 17:18:00+00:00,7,1,0.875,0.125,INTENDED,READ,LOW,2
10906,synthetic-user-17,CloudArchitect-Role,ec2:GetSubnetCidrReservations,arn:aws:synthetic:ec2:123456789012:resource-6,*,6,6,7,2026-08-07 04:49:00+00:00,2026-09-09 02:53:00+00:00,6,0,1.0,0.0,INTENDED,READ,LOW,2
10907,synthetic-user-17,CloudArchitect-Role,ec2:ListImagesInRecycleBin,arn:aws:synthetic:ec2:123456789012:resource-1,*,10,9,11,2026-08-04 17:56:00+00:00,2026-09-05 09:10:00+00:00,8,2,0.8,0.2,INTENDED,READ,LOW,2
10908,synthetic-user-17,CloudArchitect-Role,ec2:ListImagesInRecycleBin,arn:aws:synthetic:ec2:123456789012:resource-2,*,8,6,6,2026-08-03 15:38:00+00:00,2026-09-10 08:36:00+00:00,7,1,0.875,0.125,INTENDED,READ,LOW,2
10909,synthetic-user-17,CloudArchitect-Role,ec2:ListImagesInRecycleBin,arn:aws:synthetic:ec2:123456789012:resource-3,*,7,7,14,2026-08-02 10:40:00+00:00,2026-09-01 17:29:00+00:00,5,2,0.7142857142857143,0.2857142857142857,INTENDED,READ,LOW,2
10910,synthetic-user-17,CloudArchitect-Role,ec2:ListImagesInRecycleBin,arn:aws:synthetic:ec2:123456789012:resource-4,*,10,9,9,2026-08-17 14:21:00+00:00,2026-09-06 22:41:00+00:00,10,0,1.0,0.0,INTENDED,READ,LOW,2
10911,synthetic-user-17,CloudArchitect-Role,ec2:ListImagesInRecycleBin,arn:aws:synthetic:ec2:123456789012:resource-5,*,8,7,16,2026-08-12 12:22:00+00:00,2026-08-30 23:16:00+00:00,8,0,1.0,0.0,INTENDED,READ,LOW,2
10912,synthetic-user-17,CloudArchitect-Role,ec2:ListImagesInRecycleBin,arn:aws:synthetic:ec2:123456789012:resource-6,*,12,9,7,2026-08-01 18:52:00+00:00,2026-09-09 05:35:00+00:00,11,1,0.9166666666666666,0.08333333333333333,INTENDED,READ,LOW,2
10913,synthetic-user-17,CloudArchitect-Role,ec2:ModifyInstanceAttribute,arn:aws:synthetic:ec2:123456789012:resource-1,*,7,6,8,2026-08-04 05:59:00+00:00,2026-09-07 16:00:00+00:00,6,1,0.8571428571428571,0.14285714285714285,INTENDED,WRITE,MEDIUM,5
10914,synthetic-user-17,CloudArchitect-Role,ec2:ModifyInstanceAttribute,arn:aws:synthetic:ec2:123456789012:resource-2,*,8,8,6,2026-08-03 13:54:00+00:00,2026-09-10 00:35:00+00:00,8,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10915,synthetic-user-17,CloudArchitect-Role,ec2:ModifyInstanceAttribute,arn:aws:synthetic:ec2:123456789012:resource-3,*,5,5,10,2026-08-07 18:53:00+00:00,2026-09-05 15:35:00+00:00,5,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10916,synthetic-user-17,CloudArchitect-Role,ec2:ModifyInstanceAttribute,arn:aws:synthetic:ec2:123456789012:resource-4,*,12,8,8,2026-08-04 02:52:00+00:00,2026-09-07 14:05:00+00:00,11,1,0.9166666666666666,0.08333333333333333,INTENDED,WRITE,MEDIUM,5
10917,synthetic-user-17,CloudArchitect-Role,ec2:ModifyInstanceAttribute,arn:aws:synthetic:ec2:123456789012:resource-5,*,5,4,8,2026-08-17 05:27:00+00:00,2026-09-07 15:11:00+00:00,5,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10918,synthetic-user-17,CloudArchitect-Role,ec2:ModifyInstanceAttribute,arn:aws:synthetic:ec2:123456789012:resource-6,*,8,8,9,2026-08-04 00:04:00+00:00,2026-09-07 00:44:00+00:00,8,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10919,synthetic-user-17,CloudArchitect-Role,ec2:ModifyIpamResourceCidr,arn:aws:synthetic:ec2:123456789012:resource-1,*,11,10,13,2026-08-04 04:32:00+00:00,2026-09-03 05:03:00+00:00,10,1,0.9090909090909091,0.09090909090909091,INTENDED,WRITE,MEDIUM,5
10920,synthetic-user-17,CloudArchitect-Role,ec2:ModifyIpamResourceCidr,arn:aws:synthetic:ec2:123456789012:resource-2,*,12,11,6,2026-08-06 21:03:00+00:00,2026-09-10 10:11:00+00:00,12,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10921,synthetic-user-17,CloudArchitect-Role,ec2:ModifyIpamResourceCidr,arn:aws:synthetic:ec2:123456789012:resource-3,*,10,9,14,2026-08-08 16:05:00+00:00,2026-09-02 11:41:00+00:00,10,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10922,synthetic-user-17,CloudArchitect-Role,ec2:ModifyIpamResourceCidr,arn:aws:synthetic:ec2:123456789012:resource-4,*,7,7,7,2026-08-02 23:17:00+00:00,2026-09-09 05:09:00+00:00,7,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10923,synthetic-user-17,CloudArchitect-Role,ec2:ModifyIpamResourceCidr,arn:aws:synthetic:ec2:123456789012:resource-5,*,7,6,12,2026-08-03 03:36:00+00:00,2026-09-04 01:59:00+00:00,7,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10924,synthetic-user-17,CloudArchitect-Role,ec2:ModifyIpamResourceCidr,arn:aws:synthetic:ec2:123456789012:resource-6,*,12,12,8,2026-08-01 15:33:00+00:00,2026-09-08 08:23:00+00:00,12,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10925,synthetic-user-17,CloudArchitect-Role,ec2:ModifyLocalGatewayRoute,arn:aws:synthetic:ec2:123456789012:resource-1,*,5,4,6,2026-08-10 12:53:00+00:00,2026-09-10 01:51:00+00:00,4,1,0.8,0.2,INTENDED,WRITE,MEDIUM,5
10926,synthetic-user-17,CloudArchitect-Role,ec2:ModifyLocalGatewayRoute,arn:aws:synthetic:ec2:123456789012:resource-2,*,8,8,9,2026-08-10 06:36:00+00:00,2026-09-07 08:44:00+00:00,7,1,0.875,0.125,INTENDED,WRITE,MEDIUM,5
10927,synthetic-user-17,CloudArchitect-Role,ec2:ModifyLocalGatewayRoute,arn:aws:synthetic:ec2:123456789012:resource-3,*,11,9,5,2026-08-11 07:22:00+00:00,2026-09-10 13:37:00+00:00,10,1,0.9090909090909091,0.09090909090909091,INTENDED,WRITE,MEDIUM,5
10928,synthetic-user-17,CloudArchitect-Role,ec2:ModifyLocalGatewayRoute,arn:aws:synthetic:ec2:123456789012:resource-4,*,11,11,6,2026-08-01 11:52:00+00:00,2026-09-10 04:31:00+00:00,11,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10929,synthetic-user-17,CloudArchitect-Role,ec2:ModifyLocalGatewayRoute,arn:aws:synthetic:ec2:123456789012:resource-5,*,8,7,12,2026-08-03 01:40:00+00:00,2026-09-04 08:43:00+00:00,8,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10930,synthetic-user-17,CloudArchitect-Role,ec2:ModifyLocalGatewayRoute,arn:aws:synthetic:ec2:123456789012:resource-6,*,12,10,7,2026-08-13 11:19:00+00:00,2026-09-09 08:11:00+00:00,12,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10931,synthetic-user-17,CloudArchitect-Role,ec2:ModifyManagedResourceVisibility,arn:aws:synthetic:ec2:123456789012:resource-1,*,1,1,12,2026-09-04 11:57:00+00:00,2026-09-04 11:57:00+00:00,1,0,1.0,0.0,EXCESSIVE,WRITE,MEDIUM,5
10932,synthetic-user-17,CloudArchitect-Role,ec2:ModifyManagedResourceVisibility,arn:aws:synthetic:ec2:123456789012:resource-2,*,3,3,22,2026-08-02 03:46:00+00:00,2026-08-24 14:32:00+00:00,2,1,0.6666666666666666,0.3333333333333333,EXCESSIVE,WRITE,MEDIUM,5
10933,synthetic-user-17,CloudArchitect-Role,ec2:ModifyManagedResourceVisibility,arn:aws:synthetic:ec2:123456789012:resource-3,*,3,2,5,2026-08-18 23:06:00+00:00,2026-09-10 17:36:00+00:00,3,0,1.0,0.0,EXCESSIVE,WRITE,MEDIUM,5
10934,synthetic-user-17,CloudArchitect-Role,ec2:ModifyManagedResourceVisibility,arn:aws:synthetic:ec2:123456789012:resource-4,*,2,2,22,2026-08-07 14:59:00+00:00,2026-08-24 14:58:00+00:00,1,1,0.5,0.5,EXCESSIVE,WRITE,MEDIUM,5
10935,synthetic-user-17,CloudArchitect-Role,ec2:ModifyManagedResourceVisibility,arn:aws:synthetic:ec2:123456789012:resource-5,*,5,4,5,2026-08-08 05:49:00+00:00,2026-09-10 20:31:00+00:00,5,0,1.0,0.0,EXCESSIVE,WRITE,MEDIUM,5
10936,synthetic-user-17,CloudArchitect-Role,ec2:ModifyManagedResourceVisibility,arn:aws:synthetic:ec2:123456789012:resource-6,*,5,5,8,2026-08-03 05:31:00+00:00,2026-09-08 00:49:00+00:00,5,0,1.0,0.0,EXCESSIVE,WRITE,MEDIUM,5
10937,synthetic-user-17,CloudArchitect-Role,ec2:ResetSnapshotAttribute,arn:aws:synthetic:ec2:123456789012:resource-1,*,11,11,6,2026-08-05 19:40:00+00:00,2026-09-09 21:54:00+00:00,11,0,1.0,0.0,INTENDED,OTHER,MEDIUM,5
10938,synthetic-user-17,CloudArchitect-Role,ec2:ResetSnapshotAttribute,arn:aws:synthetic:ec2:123456789012:resource-2,*,11,10,9,2026-08-01 11:05:00+00:00,2026-09-06 18:34:00+00:00,9,2,0.8181818181818182,0.18181818181818182,INTENDED,OTHER,MEDIUM,5
10939,synthetic-user-17,CloudArchitect-Role,ec2:ResetSnapshotAttribute,arn:aws:synthetic:ec2:123456789012:resource-3,*,7,7,9,2026-08-02 18:20:00+00:00,2026-09-06 21:53:00+00:00,7,0,1.0,0.0,INTENDED,OTHER,MEDIUM,5
10940,synthetic-user-17,CloudArchitect-Role,ec2:ResetSnapshotAttribute,arn:aws:synthetic:ec2:123456789012:resource-4,*,10,10,5,2026-08-02 16:51:00+00:00,2026-09-10 13:25:00+00:00,8,2,0.8,0.2,INTENDED,OTHER,MEDIUM,5
10941,synthetic-user-17,CloudArchitect-Role,ec2:ResetSnapshotAttribute,arn:aws:synthetic:ec2:123456789012:resource-5,*,8,8,7,2026-08-07 16:07:00+00:00,2026-09-09 06:36:00+00:00,8,0,1.0,0.0,INTENDED,OTHER,MEDIUM,5
10942,synthetic-user-17,CloudArchitect-Role,ec2:ResetSnapshotAttribute,arn:aws:synthetic:ec2:123456789012:resource-6,*,6,6,10,2026-08-12 05:32:00+00:00,2026-09-06 02:31:00+00:00,6,0,1.0,0.0,INTENDED,OTHER,MEDIUM,5
10943,synthetic-user-17,CloudArchitect-Role,ec2:StartInstances,arn:aws:synthetic:ec2:123456789012:resource-1,*,7,6,6,2026-08-02 12:49:00+00:00,2026-09-10 11:40:00+00:00,7,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10944,synthetic-user-17,CloudArchitect-Role,ec2:StartInstances,arn:aws:synthetic:ec2:123456789012:resource-2,*,8,8,6,2026-08-02 11:21:00+00:00,2026-09-09 22:28:00+00:00,7,1,0.875,0.125,INTENDED,WRITE,MEDIUM,5
10945,synthetic-user-17,CloudArchitect-Role,ec2:StartInstances,arn:aws:synthetic:ec2:123456789012:resource-3,*,11,8,12,2026-08-04 00:00:00+00:00,2026-09-03 21:28:00+00:00,11,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10946,synthetic-user-17,CloudArchitect-Role,ec2:StartInstances,arn:aws:synthetic:ec2:123456789012:resource-4,*,7,6,17,2026-08-02 23:38:00+00:00,2026-08-29 14:31:00+00:00,7,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10947,synthetic-user-17,CloudArchitect-Role,ec2:StartInstances,arn:aws:synthetic:ec2:123456789012:resource-5,*,10,10,11,2026-08-08 11:58:00+00:00,2026-09-04 15:29:00+00:00,9,1,0.9,0.1,INTENDED,WRITE,MEDIUM,5
10948,synthetic-user-17,CloudArchitect-Role,ec2:StartInstances,arn:aws:synthetic:ec2:123456789012:resource-6,*,12,9,6,2026-08-01 05:57:00+00:00,2026-09-09 15:03:00+00:00,12,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10949,synthetic-user-17,CloudArchitect-Role,ec2:StopInstances,arn:aws:synthetic:ec2:123456789012:resource-1,*,9,9,6,2026-08-02 19:02:00+00:00,2026-09-09 14:49:00+00:00,8,1,0.8888888888888888,0.1111111111111111,INTENDED,MODIFY,MEDIUM,5
10950,synthetic-user-17,CloudArchitect-Role,ec2:StopInstances,arn:aws:synthetic:ec2:123456789012:resource-2,*,7,7,10,2026-08-01 02:50:00+00:00,2026-09-05 21:22:00+00:00,7,0,1.0,0.0,INTENDED,MODIFY,MEDIUM,5
10951,synthetic-user-17,CloudArchitect-Role,ec2:StopInstances,arn:aws:synthetic:ec2:123456789012:resource-3,*,7,7,11,2026-08-02 08:07:00+00:00,2026-09-05 10:27:00+00:00,7,0,1.0,0.0,INTENDED,MODIFY,MEDIUM,5
10952,synthetic-user-17,CloudArchitect-Role,ec2:StopInstances,arn:aws:synthetic:ec2:123456789012:resource-4,*,12,10,8,2026-08-04 11:00:00+00:00,2026-09-08 07:28:00+00:00,12,0,1.0,0.0,INTENDED,MODIFY,MEDIUM,5
10953,synthetic-user-17,CloudArchitect-Role,ec2:StopInstances,arn:aws:synthetic:ec2:123456789012:resource-5,*,11,10,7,2026-08-01 19:18:00+00:00,2026-09-09 01:40:00+00:00,10,1,0.9090909090909091,0.09090909090909091,INTENDED,MODIFY,MEDIUM,5
10954,synthetic-user-17,CloudArchitect-Role,ec2:StopInstances,arn:aws:synthetic:ec2:123456789012:resource-6,*,6,6,5,2026-08-18 02:02:00+00:00,2026-09-10 19:21:00+00:00,6,0,1.0,0.0,INTENDED,MODIFY,MEDIUM,5
10955,synthetic-user-17,CloudArchitect-Role,ec2:TerminateInstances,arn:aws:synthetic:ec2:123456789012:resource-1,*,7,6,6,2026-08-01 14:26:00+00:00,2026-09-10 12:16:00+00:00,6,1,0.8571428571428571,0.14285714285714285,INTENDED,DELETE,HIGH,8
10956,synthetic-user-17,CloudArchitect-Role,ec2:TerminateInstances,arn:aws:synthetic:ec2:123456789012:resource-2,*,5,5,7,2026-08-01 09:33:00+00:00,2026-09-08 21:10:00+00:00,5,0,1.0,0.0,INTENDED,DELETE,HIGH,8
10957,synthetic-user-17,CloudArchitect-Role,ec2:TerminateInstances,arn:aws:synthetic:ec2:123456789012:resource-3,*,10,10,13,2026-08-10 11:51:00+00:00,2026-09-03 04:51:00+00:00,10,0,1.0,0.0,INTENDED,DELETE,HIGH,8
10958,synthetic-user-17,CloudArchitect-Role,ec2:TerminateInstances,arn:aws:synthetic:ec2:123456789012:resource-4,*,10,10,10,2026-08-01 17:05:00+00:00,2026-09-05 21:07:00+00:00,10,0,1.0,0.0,INTENDED,DELETE,HIGH,8
10959,synthetic-user-17,CloudArchitect-Role,ec2:TerminateInstances,arn:aws:synthetic:ec2:123456789012:resource-5,*,7,7,5,2026-08-05 18:52:00+00:00,2026-09-10 13:52:00+00:00,7,0,1.0,0.0,INTENDED,DELETE,HIGH,8
10960,synthetic-user-17,CloudArchitect-Role,ec2:TerminateInstances,arn:aws:synthetic:ec2:123456789012:resource-6,*,9,7,11,2026-08-03 07:37:00+00:00,2026-09-05 10:38:00+00:00,8,1,0.8888888888888888,0.1111111111111111,INTENDED,DELETE,HIGH,8
10961,synthetic-user-17,CloudArchitect-Role,ecr:PutRegistryPolicy,arn:aws:synthetic:ecr:123456789012:resource-1,*,8,8,10,2026-08-16 00:35:00+00:00,2026-09-06 04:29:00+00:00,7,1,0.875,0.125,INTENDED,PERMISSION_CHANGE,CRITICAL,10
10962,synthetic-user-17,CloudArchitect-Role,ecr:PutRegistryPolicy,arn:aws:synthetic:ecr:123456789012:resource-2,*,9,9,8,2026-08-04 20:31:00+00:00,2026-09-07 17:34:00+00:00,9,0,1.0,0.0,INTENDED,PERMISSION_CHANGE,CRITICAL,10
10963,synthetic-user-17,CloudArchitect-Role,ecr:PutRegistryPolicy,arn:aws:synthetic:ecr:123456789012:resource-3,*,9,9,8,2026-08-03 02:45:00+00:00,2026-09-07 20:01:00+00:00,9,0,1.0,0.0,INTENDED,PERMISSION_CHANGE,CRITICAL,10
10964,synthetic-user-17,CloudArchitect-Role,ecr:PutRegistryPolicy,arn:aws:synthetic:ecr:123456789012:resource-4,*,8,7,12,2026-08-02 13:26:00+00:00,2026-09-04 12:23:00+00:00,7,1,0.875,0.125,INTENDED,PERMISSION_CHANGE,CRITICAL,10
10965,synthetic-user-17,CloudArchitect-Role,ecr:PutRegistryPolicy,arn:aws:synthetic:ecr:123456789012:resource-5,*,11,10,8,2026-08-03 04:55:00+00:00,2026-09-08 09:38:00+00:00,10,1,0.9090909090909091,0.09090909090909091,INTENDED,PERMISSION_CHANGE,CRITICAL,10
10966,synthetic-user-17,CloudArchitect-Role,ecr:PutRegistryPolicy,arn:aws:synthetic:ecr:123456789012:resource-6,*,9,8,7,2026-08-02 22:36:00+00:00,2026-09-08 18:52:00+00:00,8,1,0.8888888888888888,0.1111111111111111,INTENDED,PERMISSION_CHANGE,CRITICAL,10
10967,synthetic-user-17,CloudArchitect-Role,ecr:UpdateImageStorageClass,arn:aws:synthetic:ecr:123456789012:resource-1,*,11,10,7,2026-08-05 10:31:00+00:00,2026-09-09 02:13:00+00:00,11,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10968,synthetic-user-17,CloudArchitect-Role,ecr:UpdateImageStorageClass,arn:aws:synthetic:ecr:123456789012:resource-2,*,11,10,5,2026-08-06 04:57:00+00:00,2026-09-10 14:07:00+00:00,11,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10969,synthetic-user-17,CloudArchitect-Role,ecr:UpdateImageStorageClass,arn:aws:synthetic:ecr:123456789012:resource-3,*,11,10,11,2026-08-01 02:13:00+00:00,2026-09-04 17:26:00+00:00,9,2,0.8181818181818182,0.18181818181818182,INTENDED,WRITE,MEDIUM,5
10970,synthetic-user-17,CloudArchitect-Role,ecr:UpdateImageStorageClass,arn:aws:synthetic:ecr:123456789012:resource-4,*,9,8,9,2026-08-06 09:25:00+00:00,2026-09-07 04:26:00+00:00,8,1,0.8888888888888888,0.1111111111111111,INTENDED,WRITE,MEDIUM,5
10971,synthetic-user-17,CloudArchitect-Role,ecr:UpdateImageStorageClass,arn:aws:synthetic:ecr:123456789012:resource-5,*,6,5,29,2026-08-02 06:08:00+00:00,2026-08-17 23:34:00+00:00,6,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10972,synthetic-user-17,CloudArchitect-Role,ecr:UpdateImageStorageClass,arn:aws:synthetic:ecr:123456789012:resource-6,*,9,8,15,2026-08-04 03:42:00+00:00,2026-08-31 23:16:00+00:00,8,1,0.8888888888888888,0.1111111111111111,INTENDED,WRITE,MEDIUM,5
10973,synthetic-user-17,CloudArchitect-Role,ecr:UploadLayerPart,arn:aws:synthetic:ecr:123456789012:resource-1,*,9,9,18,2026-08-05 01:38:00+00:00,2026-08-29 06:48:00+00:00,7,2,0.7777777777777778,0.2222222222222222,INTENDED,OTHER,MEDIUM,5
10974,synthetic-user-17,CloudArchitect-Role,ecr:UploadLayerPart,arn:aws:synthetic:ecr:123456789012:resource-2,*,11,9,7,2026-08-03 03:42:00+00:00,2026-09-09 06:19:00+00:00,9,2,0.8181818181818182,0.18181818181818182,INTENDED,OTHER,MEDIUM,5
10975,synthetic-user-17,CloudArchitect-Role,ecr:UploadLayerPart,arn:aws:synthetic:ecr:123456789012:resource-3,*,7,6,10,2026-08-08 17:10:00+00:00,2026-09-06 10:15:00+00:00,5,2,0.7142857142857143,0.2857142857142857,INTENDED,OTHER,MEDIUM,5
10976,synthetic-user-17,CloudArchitect-Role,ecr:UploadLayerPart,arn:aws:synthetic:ecr:123456789012:resource-4,*,9,8,6,2026-08-03 13:08:00+00:00,2026-09-10 02:22:00+00:00,9,0,1.0,0.0,INTENDED,OTHER,MEDIUM,5
10977,synthetic-user-17,CloudArchitect-Role,ecr:UploadLayerPart,arn:aws:synthetic:ecr:123456789012:resource-5,*,8,8,8,2026-08-02 18:38:00+00:00,2026-09-08 03:10:00+00:00,8,0,1.0,0.0,INTENDED,OTHER,MEDIUM,5
10978,synthetic-user-17,CloudArchitect-Role,ecr:UploadLayerPart,arn:aws:synthetic:ecr:123456789012:resource-6,*,11,9,7,2026-08-01 02:10:00+00:00,2026-09-09 04:08:00+00:00,10,1,0.9090909090909091,0.09090909090909091,INTENDED,OTHER,MEDIUM,5
10979,synthetic-user-17,CloudArchitect-Role,eks:DescribeIdentityProviderConfig,arn:aws:synthetic:eks:123456789012:resource-1,*,8,8,5,2026-08-01 12:55:00+00:00,2026-09-10 14:20:00+00:00,8,0,1.0,0.0,INTENDED,READ,LOW,2
10980,synthetic-user-17,CloudArchitect-Role,eks:DescribeIdentityProviderConfig,arn:aws:synthetic:eks:123456789012:resource-2,*,12,10,5,2026-08-03 17:28:00+00:00,2026-09-10 17:03:00+00:00,11,1,0.9166666666666666,0.08333333333333333,INTENDED,READ,LOW,2
10981,synthetic-user-17,CloudArchitect-Role,eks:DescribeIdentityProviderConfig,arn:aws:synthetic:eks:123456789012:resource-3,*,10,8,16,2026-08-03 09:54:00+00:00,2026-08-30 23:06:00+00:00,9,1,0.9,0.1,INTENDED,READ,LOW,2
10982,synthetic-user-17,CloudArchitect-Role,eks:DescribeIdentityProviderConfig,arn:aws:synthetic:eks:123456789012:resource-4,*,9,8,5,2026-08-03 15:05:00+00:00,2026-09-10 23:33:00+00:00,8,1,0.8888888888888888,0.1111111111111111,INTENDED,READ,LOW,2
10983,synthetic-user-17,CloudArchitect-Role,eks:DescribeIdentityProviderConfig,arn:aws:synthetic:eks:123456789012:resource-5,*,12,10,6,2026-08-08 12:17:00+00:00,2026-09-10 00:19:00+00:00,11,1,0.9166666666666666,0.08333333333333333,INTENDED,READ,LOW,2
10984,synthetic-user-17,CloudArchitect-Role,eks:DescribeIdentityProviderConfig,arn:aws:synthetic:eks:123456789012:resource-6,*,12,10,11,2026-08-16 03:48:00+00:00,2026-09-05 11:21:00+00:00,12,0,1.0,0.0,INTENDED,READ,LOW,2
10985,synthetic-user-17,CloudArchitect-Role,eks:ListNodegroups,arn:aws:synthetic:eks:123456789012:resource-1,*,6,6,12,2026-08-08 19:25:00+00:00,2026-09-03 22:03:00+00:00,6,0,1.0,0.0,INTENDED,READ,LOW,2
10986,synthetic-user-17,CloudArchitect-Role,eks:ListNodegroups,arn:aws:synthetic:eks:123456789012:resource-2,*,7,7,6,2026-08-11 01:02:00+00:00,2026-09-09 21:21:00+00:00,7,0,1.0,0.0,INTENDED,READ,LOW,2
10987,synthetic-user-17,CloudArchitect-Role,eks:ListNodegroups,arn:aws:synthetic:eks:123456789012:resource-3,*,5,5,9,2026-08-02 13:53:00+00:00,2026-09-06 21:48:00+00:00,5,0,1.0,0.0,INTENDED,READ,LOW,2
10988,synthetic-user-17,CloudArchitect-Role,eks:ListNodegroups,arn:aws:synthetic:eks:123456789012:resource-4,*,6,6,13,2026-08-04 11:21:00+00:00,2026-09-02 21:42:00+00:00,6,0,1.0,0.0,INTENDED,READ,LOW,2
10989,synthetic-user-17,CloudArchitect-Role,eks:ListNodegroups,arn:aws:synthetic:eks:123456789012:resource-5,*,5,5,21,2026-08-03 13:37:00+00:00,2026-08-25 13:55:00+00:00,5,0,1.0,0.0,INTENDED,READ,LOW,2
10990,synthetic-user-17,CloudArchitect-Role,eks:ListNodegroups,arn:aws:synthetic:eks:123456789012:resource-6,*,7,7,11,2026-08-10 18:46:00+00:00,2026-09-05 00:10:00+00:00,7,0,1.0,0.0,INTENDED,READ,LOW,2
10991,synthetic-user-17,CloudArchitect-Role,events:CreatePartnerEventSource,arn:aws:synthetic:events:123456789012:resource-1,*,7,7,8,2026-08-12 09:47:00+00:00,2026-09-07 18:27:00+00:00,7,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10992,synthetic-user-17,CloudArchitect-Role,events:CreatePartnerEventSource,arn:aws:synthetic:events:123456789012:resource-2,*,5,5,6,2026-08-02 02:32:00+00:00,2026-09-10 09:52:00+00:00,5,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10993,synthetic-user-17,CloudArchitect-Role,events:CreatePartnerEventSource,arn:aws:synthetic:events:123456789012:resource-3,*,11,10,8,2026-08-06 07:11:00+00:00,2026-09-08 06:50:00+00:00,11,0,1.0,0.0,INTENDED,WRITE,MEDIUM,5
10994,synthetic-user-17,CloudArchitect-Role,events:CreatePartnerEventSource,arn:aws:synthetic:events:123456789012:resource-4,*,10,8,8,2026-08-01 22:01:00+00:00,2026-09-08 08:50:00+00:00,9,1,0.9,0.1,INTENDED,WRITE,MEDIUM,5
10995,synthetic-user-17,CloudArchitect-Role,events:CreatePartnerEventSource,arn:aws:synthetic:events:123456789012:resource-5,*,8,8,6,2026-08-07 04:14:00+00:00,2026-09-09 20:26:00+00:00,7,1,0.875,0.125,INTENDED,WRITE,MEDIUM,5
