id,user_id,role_id,position,department,team,action,resource,resource_scope,permission_age_days,policy_attachment,usage_count,unique_days_used,days_since_last_use,first_used,last_used,success_count,failure_count,success_rate,failure_rate,permission_status,service,operation_type,risk_level,risk_weight,reason,row_id,active_days,usage_frequency,smoothed_failure_rate,log_usage_count,log_unique_days_used,action_family,is_delete,is_permission_change,is_security_sensitive,is_wildcard_resource,scope_breadth
11722,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,rds:DescribeDBParameterGroups,arn:aws:synthetic:rds:123456789012:resource/describedbparametergroups-1093,specific,42,INLINE,8,3,110,2026-05-24 15:36:00+00:00,2026-06-01 15:36:00+00:00,7,1,0.875,0.125,EXCESSIVE,RDS,READ,LOW,2,Primarily reads or inspects AWS state/data.,11722,8.0,2.6666666666666665,0.2,2.1972245773362196,1.3862943611198906,describe,0,0,0,0,0.0
11723,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,athena:GetCapacityReservation,*,*,257,INLINE,7,4,39,2026-05-25 12:00:00+00:00,2026-08-12 12:00:00+00:00,7,0,1.0,0.0,INTENDED,Athena,READ,LOW,2,Primarily reads or inspects AWS state/data.,11723,79.0,1.75,0.1111111111111111,2.0794415416798357,1.6094379124341003,get,0,0,0,1,1.0
11724,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,athena:ListNotebookMetadata,arn:aws:synthetic:athena:123456789012:resource/listnotebookmetadata-9348,specific,174,INLINE,0,0,80,,,0,0,0.0,0.0,INTENDED,Athena,READ,LOW,2,Primarily reads or inspects AWS state/data.,11724,,,0.5,0.0,0.0,list,0,0,0,0,0.0
11725,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:EnableSnapshotCopy,arn:aws:synthetic:redshift:123456789012:resource/enablesnapshotcopy-5189,specific,560,INLINE,3,2,23,2026-08-05 11:36:00+00:00,2026-08-28 11:36:00+00:00,2,1,0.6666666666666666,0.333333,INTENDED,Redshift,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11725,23.0,1.5,0.4,1.3862943611198906,1.0986122886681098,other,0,0,0,0,0.0
11726,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,athena:GetNotebookMetadata,arn:aws:synthetic:athena:123456789012:resource/getnotebookmetadata-9611,specific,38,MANAGED,16,15,32,2026-06-03 19:55:00+00:00,2026-08-18 19:55:00+00:00,16,0,1.0,0.0,INTENDED,Athena,READ,LOW,2,Primarily reads or inspects AWS state/data.,11726,76.0,1.0666666666666667,0.05555555555555555,2.833213344056216,2.772588722239781,get,0,0,0,0,0.0
11727,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,opensearch:ListTags,*,*,357,MANAGED,0,0,142,,,0,0,0.0,0.0,EXCESSIVE,OpenSearch,READ,LOW,2,Primarily reads or inspects AWS state/data.,11727,,,0.5,0.0,0.0,list,0,0,0,1,1.0
11728,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:CreateBucketMetadataTableConfiguration,arn:aws:synthetic:s3:123456789012:resource/createbucketmetadatatableconfigu-7100,specific,282,MANAGED,0,0,69,,,0,0,0.0,0.0,INTENDED,S3,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11728,,,0.5,0.0,0.0,create,0,0,0,0,0.0
11729,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:UpdateBlueprint,*,*,370,INLINE,3,1,105,2026-06-06 09:07:00+00:00,2026-06-07 09:07:00+00:00,3,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11729,1.0,3.0,0.2,1.3862943611198906,0.6931471805599453,update,0,0,0,1,1.0
11730,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,iam:CreateUser,*,*,414,INLINE,94,37,52,2026-06-23 11:52:00+00:00,2026-07-30 11:52:00+00:00,86,8,0.9148936170212766,0.085106,EXCESSIVE,IAM,IDENTITY,HIGH,9,"Can create, modify, or remove an identity or credential.",11730,37.0,2.5405405405405403,0.09375,4.553876891600541,3.6375861597263857,create,0,0,0,1,1.0
11731,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,lambda:PutFunctionScalingConfig,arn:aws:synthetic:lambda:123456789012:resource/putfunctionscalingconfig-3297,specific,579,INLINE,6,4,21,2026-06-01 22:24:00+00:00,2026-08-29 22:24:00+00:00,6,0,1.0,0.0,EXCESSIVE,Lambda,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11731,89.0,1.5,0.125,1.9459101490553132,1.6094379124341003,put,0,0,0,0,0.0
11732,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:GetResourcePolicy,arn:aws:synthetic:glue:123456789012:resource/getresourcepolicy-7213,specific,187,MANAGED,0,0,123,,,0,0,0.0,0.0,INTENDED,Glue,PERMISSION_CHANGE,CRITICAL,10,Can change authorization or grant/restrict permissions.,11732,,,0.5,0.0,0.0,get,0,1,0,0,0.0
11733,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:ListBucketInventoryConfigurations,arn:aws:synthetic:s3:123456789012:resource/listbucketinventoryconfiguration-3729,specific,439,MANAGED,8,1,42,2026-06-08 07:29:00+00:00,2026-08-09 07:29:00+00:00,8,0,1.0,0.0,INTENDED,S3,READ,LOW,2,Primarily reads or inspects AWS state/data.,11733,62.0,8.0,0.1,2.1972245773362196,0.6931471805599453,list,0,0,0,0,0.0
11734,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,athena:StopCalculationExecution,arn:aws:synthetic:athena:123456789012:resource/stopcalculationexecution-2823,specific,713,INLINE,4,1,1,2026-08-06 05:53:00+00:00,2026-09-19 05:53:00+00:00,4,0,1.0,0.0,INTENDED,Athena,MODIFY,MEDIUM,5,Changes or disables an existing resource/service state.,11734,44.0,4.0,0.16666666666666666,1.6094379124341003,0.6931471805599453,stop,0,0,0,0,0.0
11735,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:UpdatePartition,*,*,122,MANAGED,113,36,38,2026-08-04 16:32:00+00:00,2026-08-12 16:32:00+00:00,112,1,0.9911504424778761,0.00885,INTENDED,Glue,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11735,8.0,3.138888888888889,0.017391304347826087,4.736198448394496,3.6109179126442243,update,0,0,0,1,1.0
11736,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,cloudwatch:UntagResource,arn:aws:synthetic:cloudwatch:123456789012:resource/untagresource-6396,specific,239,MANAGED,22,12,92,2026-06-05 18:34:00+00:00,2026-06-19 18:34:00+00:00,22,0,1.0,0.0,INTENDED,CloudWatch,TAGGING,LOW,3,Changes resource tags or metadata.,11736,14.0,1.8333333333333333,0.041666666666666664,3.1354942159291497,2.5649493574615367,untag,0,0,0,0,0.0
11737,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,cloudwatch:GetAlarmMuteRule,arn:aws:synthetic:cloudwatch:123456789012:resource/getalarmmuterule-5584,specific,240,INLINE,18,14,45,2026-07-22 16:32:00+00:00,2026-08-05 16:32:00+00:00,18,0,1.0,0.0,INTENDED,CloudWatch,READ,LOW,2,Primarily reads or inspects AWS state/data.,11737,14.0,1.2857142857142858,0.05,2.9444389791664403,2.70805020110221,get,0,0,0,0,0.0
11738,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:HeadObject,arn:aws:synthetic:s3:123456789012:resource/headobject-5005,specific,603,MANAGED,1,1,32,2026-07-02 23:56:00+00:00,2026-08-18 23:56:00+00:00,1,0,1.0,0.0,INTENDED,S3,READ,LOW,2,Primarily reads or inspects AWS state/data.,11738,47.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,head,0,0,0,0,0.0
11739,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:GetBucketLogging,*,*,545,INLINE,40,29,15,2026-07-27 07:01:00+00:00,2026-09-05 07:01:00+00:00,39,1,0.975,0.025,INTENDED,S3,READ,LOW,2,Primarily reads or inspects AWS state/data.,11739,40.0,1.3793103448275863,0.047619047619047616,3.713572066704308,3.4011973816621555,get,0,0,0,1,1.0
11740,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:ListObjectsV2,*,*,34,INLINE,3,1,115,2026-05-24 07:52:00+00:00,2026-05-28 07:52:00+00:00,3,0,1.0,0.0,INTENDED,S3,READ,LOW,2,Primarily reads or inspects AWS state/data.,11740,4.0,3.0,0.2,1.3862943611198906,0.6931471805599453,list,0,0,0,1,1.0
11741,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,lambda:AddPermission,*,*,155,INLINE,1,1,61,2026-06-10 07:26:00+00:00,2026-07-21 07:26:00+00:00,1,0,1.0,0.0,EXCESSIVE,Lambda,PERMISSION_CHANGE,CRITICAL,10,Can change authorization or grant/restrict permissions.,11741,41.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,other,0,1,0,1,1.0
11742,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:UpdateClassifier,arn:aws:synthetic:glue:123456789012:resource/updateclassifier-4057,specific,341,INLINE,20,9,32,2026-07-18 22:45:00+00:00,2026-08-18 22:45:00+00:00,20,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11742,31.0,2.2222222222222223,0.045454545454545456,3.044522437723423,2.302585092994046,update,0,0,0,0,0.0
11743,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,apigateway:GetMethodResponse,arn:aws:synthetic:api-gateway:123456789012:resource/getmethodresponse-3437,specific,245,MANAGED,0,0,162,,,0,0,0.0,0.0,EXCESSIVE,API Gateway,READ,LOW,2,Primarily reads or inspects AWS state/data.,11743,,,0.5,0.0,0.0,get,0,0,0,0,0.0
11744,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,athena:ListNamedQueries,arn:aws:synthetic:athena:123456789012:resource/listnamedqueries-8480,specific,83,MANAGED,3,2,32,2026-06-05 15:40:00+00:00,2026-08-18 15:40:00+00:00,3,0,1.0,0.0,INTENDED,Athena,READ,LOW,2,Primarily reads or inspects AWS state/data.,11744,74.0,1.5,0.2,1.3862943611198906,1.0986122886681098,list,0,0,0,0,0.0
11745,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:GetObject,arn:aws:synthetic:s3:123456789012:resource/getobject-9647,specific,597,INLINE,0,0,126,,,0,0,0.0,0.0,INTENDED,S3,READ,LOW,2,Primarily reads or inspects AWS state/data.,11745,,,0.5,0.0,0.0,get,0,0,0,0,0.0
11746,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:PutBucketAnalyticsConfiguration,*,*,244,INLINE,9,5,59,2026-07-21 07:54:00+00:00,2026-07-23 07:54:00+00:00,9,0,1.0,0.0,INTENDED,S3,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11746,2.0,1.8,0.09090909090909091,2.302585092994046,1.791759469228055,put,0,0,0,1,1.0
11747,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:DeleteBucketMetadataTableConfiguration,arn:aws:synthetic:s3:123456789012:resource/deletebucketmetadatatableconfigu-8716,specific,647,MANAGED,6,3,14,2026-08-13 02:59:00+00:00,2026-09-06 02:59:00+00:00,6,0,1.0,0.0,INTENDED,S3,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",11747,24.0,2.0,0.125,1.9459101490553132,1.3862943611198906,delete,1,0,0,0,0.0
11748,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:CreateRegistry,*,*,111,MANAGED,4,4,34,2026-08-05 22:54:00+00:00,2026-08-16 22:54:00+00:00,4,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11748,11.0,1.0,0.16666666666666666,1.6094379124341003,1.6094379124341003,create,0,0,0,1,1.0
11749,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,athena:StopQueryExecution,*,*,575,MANAGED,0,0,142,,,0,0,0.0,0.0,INTENDED,Athena,MODIFY,MEDIUM,5,Changes or disables an existing resource/service state.,11749,,,0.5,0.0,0.0,stop,0,0,0,1,1.0
11750,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,ec2:CancelSpotInstanceRequests,arn:aws:synthetic:ec2:123456789012:resource/cancelspotinstancerequests-4270,specific,154,MANAGED,1,1,119,2026-05-23 20:47:00+00:00,2026-05-23 20:47:00+00:00,1,0,1.0,0.0,EXCESSIVE,EC2,MODIFY,MEDIUM,5,Changes or disables an existing resource/service state.,11750,0.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,other,0,0,0,0,0.0
11751,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,apigateway:GetUsagePlanKey,arn:aws:synthetic:api-gateway:123456789012:resource/getusageplankey-9844,specific,647,MANAGED,17,12,91,2026-06-03 15:06:00+00:00,2026-06-20 15:06:00+00:00,17,0,1.0,0.0,EXCESSIVE,API Gateway,READ,LOW,2,Primarily reads or inspects AWS state/data.,11751,17.0,1.4166666666666667,0.05263157894736842,2.8903717578961645,2.5649493574615367,get,0,0,0,0,0.0
11752,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:ListCrawlers,arn:aws:synthetic:glue:123456789012:resource/listcrawlers-9438,specific,252,MANAGED,85,28,15,2026-07-06 20:01:00+00:00,2026-09-04 20:01:00+00:00,84,1,0.9882352941176471,0.011765,INTENDED,Glue,READ,LOW,2,Primarily reads or inspects AWS state/data.,11752,60.0,3.0357142857142856,0.022988505747126436,4.454347296253507,3.367295829986474,list,0,0,0,0,0.0
11753,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:CopyClusterSnapshot,*,*,178,MANAGED,1,1,42,2026-05-30 09:14:00+00:00,2026-08-09 09:14:00+00:00,1,0,1.0,0.0,INTENDED,Redshift,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11753,71.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,other,0,0,0,1,1.0
11754,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,dynamodb:DescribeGlobalTable,*,*,71,INLINE,0,0,137,,,0,0,0.0,0.0,EXCESSIVE,DynamoDB,READ,LOW,2,Primarily reads or inspects AWS state/data.,11754,,,0.5,0.0,0.0,describe,0,0,0,1,1.0
11755,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:CreateIntegrationResourceProperty,*,*,211,INLINE,1,1,32,2026-06-01 22:24:00+00:00,2026-08-18 22:24:00+00:00,1,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11755,78.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,create,0,0,0,1,1.0
11756,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:CreateTags,arn:aws:synthetic:redshift:123456789012:resource/createtags-4663,specific,103,INLINE,22,18,29,2026-08-05 12:29:00+00:00,2026-08-21 12:29:00+00:00,22,0,1.0,0.0,INTENDED,Redshift,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11756,16.0,1.2222222222222223,0.041666666666666664,3.1354942159291497,2.9444389791664403,create,0,0,0,0,0.0
11757,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:DeleteBucketIntelligentTieringConfiguration,*,*,620,MANAGED,7,4,82,2026-06-21 07:52:00+00:00,2026-06-30 07:52:00+00:00,7,0,1.0,0.0,INTENDED,S3,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",11757,9.0,1.75,0.1111111111111111,2.0794415416798357,1.6094379124341003,delete,1,0,0,1,1.0
11758,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:UpdateUserDefinedFunction,*,*,298,INLINE,29,9,18,2026-07-28 23:12:00+00:00,2026-09-01 23:12:00+00:00,28,1,0.9655172413793104,0.034483,INTENDED,Glue,IDENTITY,HIGH,9,"Can create, modify, or remove an identity or credential.",11758,35.0,3.2222222222222223,0.06451612903225806,3.4011973816621555,2.302585092994046,update,0,0,0,1,1.0
11759,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,sagemaker:AttachClusterNodeVolume,arn:aws:synthetic:sagemaker:123456789012:resource/attachclusternodevolume-3518,specific,87,INLINE,0,0,94,,,0,0,0.0,0.0,EXCESSIVE,SageMaker,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11759,,,0.5,0.0,0.0,attach,0,0,0,0,0.0
11760,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,sagemaker:ListMonitoringAlertHistory,arn:aws:synthetic:sagemaker:123456789012:resource/listmonitoringalerthistory-8565,specific,460,MANAGED,2,1,5,2026-09-03 12:26:00+00:00,2026-09-14 12:26:00+00:00,2,0,1.0,0.0,EXCESSIVE,SageMaker,READ,LOW,2,Primarily reads or inspects AWS state/data.,11760,11.0,2.0,0.25,1.0986122886681098,0.6931471805599453,list,0,0,0,0,0.0
11761,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:DeleteJob,arn:aws:synthetic:glue:123456789012:resource/deletejob-4714,specific,630,INLINE,6,1,43,2026-06-10 22:29:00+00:00,2026-08-07 22:29:00+00:00,5,1,0.8333333333333334,0.166667,INTENDED,Glue,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",11761,58.0,6.0,0.25,1.9459101490553132,0.6931471805599453,delete,1,0,0,0,0.0
11762,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,athena:ListCalculationExecutions,arn:aws:synthetic:athena:123456789012:resource/listcalculationexecutions-7279,specific,204,MANAGED,29,15,37,2026-06-14 20:49:00+00:00,2026-08-13 20:49:00+00:00,28,1,0.9655172413793104,0.034483,INTENDED,Athena,READ,LOW,2,Primarily reads or inspects AWS state/data.,11762,60.0,1.9333333333333333,0.06451612903225806,3.4011973816621555,2.772588722239781,list,0,0,0,0,0.0
11763,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:GetDataQualityModelResult,arn:aws:synthetic:glue:123456789012:resource/getdataqualitymodelresult-1006,specific,526,MANAGED,6,6,40,2026-06-08 03:06:00+00:00,2026-08-11 03:06:00+00:00,6,0,1.0,0.0,INTENDED,Glue,READ,LOW,2,Primarily reads or inspects AWS state/data.,11763,64.0,1.0,0.125,1.9459101490553132,1.9459101490553132,get,0,0,0,0,0.0
11764,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:AuthorizeEndpointAccess,arn:aws:synthetic:redshift:123456789012:resource/authorizeendpointaccess-6540,specific,267,MANAGED,9,8,2,2026-08-21 12:20:00+00:00,2026-09-17 12:20:00+00:00,9,0,1.0,0.0,INTENDED,Redshift,PERMISSION_CHANGE,CRITICAL,10,Can change authorization or grant/restrict permissions.,11764,27.0,1.125,0.09090909090909091,2.302585092994046,2.1972245773362196,other,0,1,0,0,0.0
11765,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:DeleteIntegration,*,*,566,MANAGED,3,1,37,2026-06-17 04:31:00+00:00,2026-08-14 04:31:00+00:00,3,0,1.0,0.0,INTENDED,Redshift,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",11765,58.0,3.0,0.2,1.3862943611198906,0.6931471805599453,delete,1,0,0,1,1.0
11766,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:UpdateBucketMetadataJournalTableConfiguration,arn:aws:synthetic:s3:123456789012:resource/updatebucketmetadatajournaltable-6131,specific,273,MANAGED,7,4,20,2026-05-27 23:09:00+00:00,2026-08-30 23:09:00+00:00,7,0,1.0,0.0,INTENDED,S3,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11766,95.0,1.75,0.1111111111111111,2.0794415416798357,1.6094379124341003,update,0,0,0,0,0.0
11767,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:ListDevEndpoints,arn:aws:synthetic:glue:123456789012:resource/listdevendpoints-5770,specific,259,MANAGED,162,41,14,2026-06-23 00:50:00+00:00,2026-09-06 00:50:00+00:00,160,2,0.9876543209876543,0.012346,INTENDED,Glue,READ,LOW,2,Primarily reads or inspects AWS state/data.,11767,75.0,3.951219512195122,0.018292682926829267,5.093750200806762,3.7376696182833684,list,0,0,0,0,0.0
11768,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:DeleteIntegrationTableProperties,*,*,443,INLINE,2,1,20,2026-06-29 21:33:00+00:00,2026-08-30 21:33:00+00:00,2,0,1.0,0.0,INTENDED,Glue,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",11768,62.0,2.0,0.25,1.0986122886681098,0.6931471805599453,delete,1,0,0,1,1.0
11769,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,athena:StartCalculationExecution,arn:aws:synthetic:athena:123456789012:resource/startcalculationexecution-3226,specific,256,INLINE,24,4,7,2026-09-07 06:20:00+00:00,2026-09-13 06:20:00+00:00,23,1,0.9583333333333334,0.041667,INTENDED,Athena,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11769,6.0,6.0,0.07692307692307693,3.2188758248682006,1.6094379124341003,start,0,0,0,0,0.0
11770,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:GetTables,arn:aws:synthetic:glue:123456789012:resource/gettables-3058,specific,58,INLINE,0,0,172,,,0,0,0.0,0.0,INTENDED,Glue,READ,LOW,2,Primarily reads or inspects AWS state/data.,11770,,,0.5,0.0,0.0,get,0,0,0,0,0.0
11771,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:DeleteResourcePolicy,arn:aws:synthetic:redshift:123456789012:resource/deleteresourcepolicy-4296,specific,729,INLINE,23,9,86,2026-06-19 13:48:00+00:00,2026-06-25 13:48:00+00:00,20,3,0.8695652173913043,0.130435,INTENDED,Redshift,PERMISSION_CHANGE,CRITICAL,10,Can change authorization or grant/restrict permissions.,11771,6.0,2.5555555555555554,0.16,3.1780538303479458,2.302585092994046,delete,0,1,0,0,0.0
11772,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,cloudwatch:PutManagedInsightRules,arn:aws:synthetic:cloudwatch:123456789012:resource/putmanagedinsightrules-8681,specific,259,MANAGED,2,2,45,2026-07-05 09:07:00+00:00,2026-08-06 09:07:00+00:00,1,1,0.5,0.5,INTENDED,CloudWatch,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11772,32.0,1.0,0.5,1.0986122886681098,1.0986122886681098,put,0,0,0,0,0.0
11773,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:DeleteBucketOwnershipControls,arn:aws:synthetic:s3:123456789012:resource/deletebucketownershipcontrols-7121,specific,446,MANAGED,0,0,82,,,0,0,0.0,0.0,INTENDED,S3,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",11773,,,0.5,0.0,0.0,delete,1,0,0,0,0.0
11774,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:RejectDataShare,arn:aws:synthetic:redshift:123456789012:resource/rejectdatashare-5596,specific,559,INLINE,1,1,29,2026-07-05 14:08:00+00:00,2026-08-21 14:08:00+00:00,1,0,1.0,0.0,INTENDED,Redshift,OTHER,MEDIUM,5,Project-defined review required for this operation.,11774,47.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,other,0,0,0,0,0.0
11775,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:UpdateCatalog,*,*,461,INLINE,45,32,45,2026-05-31 19:03:00+00:00,2026-08-05 19:03:00+00:00,43,2,0.9555555555555556,0.044444,INTENDED,Glue,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11775,66.0,1.40625,0.06382978723404255,3.828641396489095,3.4965075614664802,update,0,0,0,1,1.0
11776,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,sqs:ChangeMessageVisibility,*,*,483,MANAGED,4,3,27,2026-08-12 17:34:00+00:00,2026-08-23 17:34:00+00:00,4,0,1.0,0.0,EXCESSIVE,SQS,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11776,11.0,1.3333333333333333,0.16666666666666666,1.6094379124341003,1.3862943611198906,other,0,0,0,1,1.0
11777,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:DescribeDataShares,arn:aws:synthetic:redshift:123456789012:resource/describedatashares-2091,specific,100,MANAGED,4,1,40,2026-06-04 13:41:00+00:00,2026-08-10 13:41:00+00:00,4,0,1.0,0.0,INTENDED,Redshift,READ,LOW,2,Primarily reads or inspects AWS state/data.,11777,67.0,4.0,0.16666666666666666,1.6094379124341003,0.6931471805599453,describe,0,0,0,0,0.0
11778,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,bedrock:DeleteFoundationModelAgreement,arn:aws:synthetic:bedrock:123456789012:resource/deletefoundationmodelagreement-1009,specific,52,MANAGED,2,1,48,2026-06-03 18:02:00+00:00,2026-08-02 18:02:00+00:00,2,0,1.0,0.0,EXCESSIVE,Bedrock,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",11778,60.0,2.0,0.25,1.0986122886681098,0.6931471805599453,delete,1,0,0,0,0.0
11779,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:GetBucketPolicyStatus,arn:aws:synthetic:s3:123456789012:resource/getbucketpolicystatus-5047,specific,343,MANAGED,7,3,44,2026-06-14 05:51:00+00:00,2026-08-07 05:51:00+00:00,6,1,0.8571428571428571,0.142857,INTENDED,S3,PERMISSION_CHANGE,CRITICAL,10,Can change authorization or grant/restrict permissions.,11779,54.0,2.3333333333333335,0.2222222222222222,2.0794415416798357,1.3862943611198906,get,0,1,0,0,0.0
11780,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:RegisterNamespace,arn:aws:synthetic:redshift:123456789012:resource/registernamespace-1280,specific,684,INLINE,1,1,8,2026-08-29 09:52:00+00:00,2026-09-12 09:52:00+00:00,1,0,1.0,0.0,INTENDED,Redshift,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,11780,14.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,other,0,0,0,0,0.0
11781,synthetic-user-059,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:BatchGetDataQualityResult,*,*,531,MANAGED,34,11,41,2026-05-25 00:47:00+00:00,2026-08-10 00:47:00+00:00,33,1,0.9705882352941176,0.029412,INTENDED,Glue,READ,LOW,2,Primarily reads or inspects AWS state/data.,11781,77.0,3.090909090909091,0.05555555555555555,3.5553480614894135,2.4849066497880004,other,0,0,0,1,1.0
