id,user_id,role_id,position,department,team,action,resource,resource_scope,permission_age_days,policy_attachment,usage_count,unique_days_used,days_since_last_use,first_used,last_used,success_count,failure_count,success_rate,failure_rate,permission_status,service,operation_type,risk_level,risk_weight
11487,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,athena:CreatePreparedStatement,arn:aws:synthetic:athena:123456789012:resource/createpreparedstatement-1399,specific,192,MANAGED,7,1,9,2026-08-21T02:18:00Z,2026-09-11T02:18:00Z,7,0,1.0,0.0,INTENDED,Athena,WRITE,MEDIUM,5
11488,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,lambda:DeleteFunctionConcurrency,arn:aws:synthetic:lambda:123456789012:resource/deletefunctionconcurrency-6045,specific,542,MANAGED,0,0,115,,,0,0,0.0,0.0,EXCESSIVE,Lambda,DELETE,HIGH,8
11489,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:ListDataQualityRulesets,*,*,684,INLINE,25,15,1,2026-05-28T01:19:00Z,2026-09-19T01:19:00Z,25,0,1.0,0.0,INTENDED,Glue,READ,LOW,2
11490,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,ec2:DescribeSubnets,arn:aws:synthetic:ec2:123456789012:resource/describesubnets-2127,specific,540,INLINE,1,1,10,2026-06-10T21:55:00Z,2026-09-09T21:55:00Z,1,0,1.0,0.0,EXCESSIVE,EC2,READ,LOW,2
11491,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,athena:GetCapacityAssignmentConfiguration,*,*,160,MANAGED,10,8,61,2026-06-19T22:53:00Z,2026-07-20T22:53:00Z,10,0,1.0,0.0,INTENDED,Athena,READ,LOW,2
11492,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,cloudwatch:EnableAlarmActions,*,*,668,INLINE,30,18,1,2026-08-01T13:49:00Z,2026-09-18T13:49:00Z,28,2,0.933333,0.066667,INTENDED,CloudWatch,WRITE,MEDIUM,5
11493,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,ec2:ModifyCapacityReservationFleet,arn:aws:synthetic:ec2:123456789012:resource/modifycapacityreservationfleet-5673,specific,32,INLINE,20,10,30,2026-08-03T19:58:00Z,2026-08-20T19:58:00Z,20,0,1.0,0.0,EXCESSIVE,EC2,WRITE,MEDIUM,5
11494,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:GetResourcePolicy,arn:aws:synthetic:redshift:123456789012:resource/getresourcepolicy-4250,specific,274,INLINE,7,3,8,2026-05-25T20:04:00Z,2026-09-11T20:04:00Z,6,1,0.857143,0.142857,INTENDED,Redshift,PERMISSION_CHANGE,CRITICAL,10
11495,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:DeleteCrawler,*,*,445,MANAGED,0,0,82,,,0,0,0.0,0.0,INTENDED,Glue,DELETE,HIGH,8
11496,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:DeleteSnapshotCopyGrant,*,*,648,INLINE,3,3,21,2026-06-27T09:09:00Z,2026-08-30T09:09:00Z,3,0,1.0,0.0,INTENDED,Redshift,PERMISSION_CHANGE,CRITICAL,10
11497,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:CreateWorkflow,arn:aws:synthetic:glue:123456789012:resource/createworkflow-7676,specific,277,MANAGED,1,1,11,2026-05-30T06:50:00Z,2026-09-09T06:50:00Z,1,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5
11498,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,eks:DeleteAccessEntry,arn:aws:synthetic:eks:123456789012:resource/deleteaccessentry-6929,specific,688,INLINE,1,1,3,2026-08-16T00:38:00Z,2026-09-17T00:38:00Z,1,0,1.0,0.0,EXCESSIVE,EKS,DELETE,HIGH,8
11499,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,athena:DeleteDataCatalog,*,*,662,INLINE,23,20,89,2026-06-18T17:35:00Z,2026-06-22T17:35:00Z,23,0,1.0,0.0,INTENDED,Athena,DELETE,HIGH,8
11500,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:RestoreFromClusterSnapshot,arn:aws:synthetic:redshift:123456789012:resource/restorefromclustersnapshot-8598,specific,683,MANAGED,4,3,39,2026-08-09T00:17:00Z,2026-08-12T00:17:00Z,4,0,1.0,0.0,INTENDED,Redshift,WRITE,MEDIUM,5
11501,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,apigateway:POST,*,*,191,MANAGED,5,2,119,2026-05-24T02:43:00Z,2026-05-24T02:43:00Z,5,0,1.0,0.0,EXCESSIVE,apigateway,WRITE,MEDIUM,5
11502,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:GetMLTaskRuns,*,*,505,MANAGED,48,38,97,2026-06-02T18:47:00Z,2026-06-14T18:47:00Z,48,0,1.0,0.0,INTENDED,Glue,READ,LOW,2
11503,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:GetCatalog,arn:aws:synthetic:glue:123456789012:resource/getcatalog-7037,specific,575,INLINE,12,8,8,2026-05-28T08:58:00Z,2026-09-12T08:58:00Z,12,0,1.0,0.0,INTENDED,Glue,READ,LOW,2
11504,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,logs:UpdateAnomaly,arn:aws:synthetic:cloudwatch-logs:123456789012:resource/updateanomaly-5763,specific,297,MANAGED,5,1,15,2026-06-24T04:08:00Z,2026-09-05T04:08:00Z,5,0,1.0,0.0,EXCESSIVE,CloudWatch Logs,WRITE,MEDIUM,5
11505,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:ResumeWorkflowRun,*,*,380,MANAGED,24,11,35,2026-07-10T17:37:00Z,2026-08-15T17:37:00Z,21,3,0.875,0.125,INTENDED,Glue,OTHER,MEDIUM,5
11506,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:DeleteSnapshotSchedule,arn:aws:synthetic:redshift:123456789012:resource/deletesnapshotschedule-4565,specific,74,MANAGED,0,0,166,,,0,0,0.0,0.0,INTENDED,Redshift,DELETE,HIGH,8
11507,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:DescribeTags,*,*,336,INLINE,25,19,72,2026-06-23T12:35:00Z,2026-07-09T12:35:00Z,24,1,0.96,0.04,INTENDED,Redshift,READ,LOW,2
11508,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,sagemaker:ListInferenceExperiments,arn:aws:synthetic:sagemaker:123456789012:resource/listinferenceexperiments-7612,specific,369,INLINE,0,0,148,,,0,0,0.0,0.0,EXCESSIVE,SageMaker,READ,LOW,2
11509,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:StopSession,arn:aws:synthetic:glue:123456789012:resource/stopsession-3012,specific,383,MANAGED,3,3,16,2026-07-10T17:15:00Z,2026-09-03T17:15:00Z,3,0,1.0,0.0,INTENDED,Glue,MODIFY,MEDIUM,5
11510,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,cloudwatch:PutInsightRule,arn:aws:synthetic:cloudwatch:123456789012:resource/putinsightrule-6124,specific,518,MANAGED,1,1,34,2026-08-08T23:24:00Z,2026-08-16T23:24:00Z,1,0,1.0,0.0,INTENDED,CloudWatch,WRITE,MEDIUM,5
11511,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:DeleteBlueprint,arn:aws:synthetic:glue:123456789012:resource/deleteblueprint-8674,specific,266,INLINE,0,0,100,,,0,0,0.0,0.0,INTENDED,Glue,DELETE,HIGH,8
11512,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:DeleteClusterSecurityGroup,arn:aws:synthetic:redshift:123456789012:resource/deleteclustersecuritygroup-8546,specific,134,MANAGED,22,22,23,2026-06-03T09:56:00Z,2026-08-28T09:56:00Z,19,3,0.863636,0.136364,INTENDED,Redshift,DELETE,HIGH,8
11513,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:ListDataQualityRulesetEvaluationRuns,arn:aws:synthetic:glue:123456789012:resource/listdataqualityrulesetevaluation-2580,specific,533,MANAGED,194,41,20,2026-07-24T00:48:00Z,2026-08-31T00:48:00Z,190,4,0.979381,0.020619,INTENDED,Glue,READ,LOW,2
11514,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,ec2:PurchaseCapacityBlock,arn:aws:synthetic:ec2:123456789012:resource/purchasecapacityblock-3857,specific,318,MANAGED,0,0,139,,,0,0,0.0,0.0,EXCESSIVE,EC2,OTHER,MEDIUM,5
11515,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:CancelDataQualityRuleRecommendationRun,*,*,650,INLINE,4,3,39,2026-06-19T05:30:00Z,2026-08-12T05:30:00Z,4,0,1.0,0.0,INTENDED,Glue,MODIFY,MEDIUM,5
11516,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:DeleteTable,*,*,606,MANAGED,24,14,115,2026-05-25T01:16:00Z,2026-05-28T01:16:00Z,21,3,0.875,0.125,INTENDED,Glue,DELETE,HIGH,8
11517,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,ecs:DeleteExpressGatewayService,arn:aws:synthetic:ecs:123456789012:resource/deleteexpressgatewayservice-4853,specific,506,INLINE,1,1,45,2026-06-20T21:55:00Z,2026-08-05T21:55:00Z,0,1,0.0,1.0,EXCESSIVE,ECS,DELETE,HIGH,8
11518,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:PutBucketWebsite,*,*,411,MANAGED,12,7,116,2026-05-26T16:03:00Z,2026-05-26T16:03:00Z,11,1,0.916667,0.083333,INTENDED,S3,WRITE,MEDIUM,5
11519,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,ssm:DeregisterPatchBaselineForPatchGroup,arn:aws:synthetic:systems-manager:123456789012:resource/deregisterpatchbaselineforpatchg-5195,specific,516,INLINE,0,0,147,,,0,0,0.0,0.0,EXCESSIVE,Systems Manager,OTHER,MEDIUM,5
11520,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,athena:ListNotebookMetadata,*,*,473,MANAGED,1,1,5,2026-08-02T04:56:00Z,2026-09-15T04:56:00Z,1,0,1.0,0.0,INTENDED,Athena,READ,LOW,2
11521,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,guardduty:GetInvitationsCount,arn:aws:synthetic:guardduty:123456789012:resource/getinvitationscount-4002,specific,212,INLINE,9,3,42,2026-05-24T20:31:00Z,2026-08-08T20:31:00Z,9,0,1.0,0.0,EXCESSIVE,GuardDuty,READ,LOW,2
11522,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:GetMapping,arn:aws:synthetic:glue:123456789012:resource/getmapping-1469,specific,77,MANAGED,1,1,1,2026-05-28T10:32:00Z,2026-09-19T10:32:00Z,1,0,1.0,0.0,INTENDED,Glue,READ,LOW,2
11523,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:UpdateIntegrationTableProperties,arn:aws:synthetic:glue:123456789012:resource/updateintegrationtableproperties-4490,specific,287,INLINE,3,2,116,2026-05-27T04:17:00Z,2026-05-27T04:17:00Z,3,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5
11524,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,cloudwatch:GetMetricStream,arn:aws:synthetic:cloudwatch:123456789012:resource/getmetricstream-2433,specific,298,MANAGED,90,49,44,2026-06-16T14:16:00Z,2026-08-06T14:16:00Z,90,0,1.0,0.0,INTENDED,CloudWatch,READ,LOW,2
11525,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,opensearch:ListVersions,arn:aws:synthetic:opensearch:123456789012:resource/listversions-8316,specific,701,MANAGED,13,5,118,2026-05-25T07:19:00Z,2026-05-25T07:19:00Z,13,0,1.0,0.0,EXCESSIVE,OpenSearch,READ,LOW,2
11526,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:RemoveSchemaVersionMetadata,arn:aws:synthetic:glue:123456789012:resource/removeschemaversionmetadata-2050,specific,375,INLINE,159,12,0,2026-07-16T07:39:00Z,2026-09-20T07:39:00Z,147,12,0.924528,0.075472,INTENDED,Glue,DELETE,HIGH,8
11527,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,athena:GetSessionStatus,arn:aws:synthetic:athena:123456789012:resource/getsessionstatus-4919,specific,565,INLINE,22,11,16,2026-09-01T11:29:00Z,2026-09-04T11:29:00Z,21,1,0.954545,0.045455,INTENDED,Athena,READ,LOW,2
11528,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:ListDirectoryBuckets,*,*,256,INLINE,9,4,39,2026-06-21T11:22:00Z,2026-08-12T11:22:00Z,8,1,0.888889,0.111111,INTENDED,S3,READ,LOW,2
11529,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:DeletePartner,arn:aws:synthetic:redshift:123456789012:resource/deletepartner-8548,specific,89,INLINE,7,5,112,2026-05-25T02:48:00Z,2026-05-31T02:48:00Z,7,0,1.0,0.0,INTENDED,Redshift,DELETE,HIGH,8
11530,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,athena:GetResourceDashboard,*,*,79,INLINE,7,2,93,2026-05-25T16:46:00Z,2026-06-18T16:46:00Z,7,0,1.0,0.0,INTENDED,Athena,READ,LOW,2
11531,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:DeleteConnection,arn:aws:synthetic:glue:123456789012:resource/deleteconnection-7363,specific,545,MANAGED,2,1,0,2026-07-13T19:19:00Z,2026-09-19T19:19:00Z,1,1,0.5,0.5,INTENDED,Glue,DELETE,HIGH,8
11532,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,cloudwatch:DescribeInsightRules,arn:aws:synthetic:cloudwatch:123456789012:resource/describeinsightrules-1915,specific,88,INLINE,1,1,3,2026-08-22T11:52:00Z,2026-09-17T11:52:00Z,1,0,1.0,0.0,INTENDED,CloudWatch,READ,LOW,2
11533,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:DisassociateDataShareConsumer,*,*,639,MANAGED,1,1,8,2026-06-24T12:14:00Z,2026-09-11T12:14:00Z,1,0,1.0,0.0,INTENDED,Redshift,MODIFY,MEDIUM,5
11534,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:BatchModifyClusterSnapshots,arn:aws:synthetic:redshift:123456789012:resource/batchmodifyclustersnapshots-2388,specific,518,MANAGED,3,1,1,2026-06-03T16:20:00Z,2026-09-18T16:20:00Z,3,0,1.0,0.0,INTENDED,Redshift,OTHER,MEDIUM,5
11535,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:ImportCatalogToGlue,arn:aws:synthetic:glue:123456789012:resource/importcatalogtoglue-2247,specific,320,MANAGED,1,1,20,2026-07-03T13:31:00Z,2026-08-30T13:31:00Z,1,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5
11536,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:ModifyCluster,arn:aws:synthetic:redshift:123456789012:resource/modifycluster-5379,specific,482,INLINE,22,7,50,2026-07-15T06:11:00Z,2026-08-01T06:11:00Z,21,1,0.954545,0.045455,INTENDED,Redshift,WRITE,MEDIUM,5
11537,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:UpdateSourceControlFromJob,*,*,419,MANAGED,22,6,14,2026-06-15T22:14:00Z,2026-09-05T22:14:00Z,22,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5
11538,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:DeleteEndpointAccess,*,*,666,INLINE,5,2,1,2026-06-25T19:05:00Z,2026-09-18T19:05:00Z,5,0,1.0,0.0,INTENDED,Redshift,DELETE,HIGH,8
11539,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:ModifySnapshotCopyRetentionPeriod,*,*,230,INLINE,143,56,13,2026-08-06T11:18:00Z,2026-09-07T11:18:00Z,140,3,0.979021,0.020979,INTENDED,Redshift,WRITE,MEDIUM,5
11540,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:PutObject,*,*,381,INLINE,71,44,26,2026-06-02T13:29:00Z,2026-08-24T13:29:00Z,70,1,0.985915,0.014085,INTENDED,S3,WRITE,MEDIUM,5
11541,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:CreateSecurityConfiguration,*,*,84,MANAGED,3,1,109,2026-05-23T21:22:00Z,2026-06-02T21:22:00Z,3,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5
11542,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:CreateJob,*,*,725,MANAGED,8,1,86,2026-05-28T05:14:00Z,2026-06-26T05:14:00Z,8,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5
11543,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:GetDataQualityResult,*,*,54,INLINE,27,15,32,2026-08-14T11:31:00Z,2026-08-19T11:31:00Z,24,3,0.888889,0.111111,INTENDED,Glue,READ,LOW,2
11544,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,ec2:DescribeVpcEndpointConnections,arn:aws:synthetic:ec2:123456789012:resource/describevpcendpointconnections-6763,specific,692,MANAGED,1,1,67,2026-07-06T06:40:00Z,2026-07-15T06:40:00Z,1,0,1.0,0.0,EXCESSIVE,EC2,READ,LOW,2
11545,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:RegisterSchemaVersion,arn:aws:synthetic:glue:123456789012:resource/registerschemaversion-3166,specific,627,INLINE,10,4,29,2026-06-17T06:23:00Z,2026-08-22T06:23:00Z,10,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5
11546,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:PutBucketAbac,arn:aws:synthetic:s3:123456789012:resource/putbucketabac-3793,specific,368,MANAGED,12,7,13,2026-07-24T11:40:00Z,2026-09-07T11:40:00Z,12,0,1.0,0.0,INTENDED,S3,WRITE,MEDIUM,5
11547,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:GetResourcePolicy,arn:aws:synthetic:glue:123456789012:resource/getresourcepolicy-2564,specific,634,MANAGED,6,3,28,2026-08-09T00:12:00Z,2026-08-23T00:12:00Z,6,0,1.0,0.0,INTENDED,Glue,PERMISSION_CHANGE,CRITICAL,10
11548,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,cloudwatch:GetAlarmMuteRule,arn:aws:synthetic:cloudwatch:123456789012:resource/getalarmmuterule-5158,specific,634,INLINE,11,10,41,2026-06-07T18:24:00Z,2026-08-09T18:24:00Z,10,1,0.909091,0.090909,INTENDED,CloudWatch,READ,LOW,2
11549,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:CreateIntegration,arn:aws:synthetic:glue:123456789012:resource/createintegration-6486,specific,546,MANAGED,2,1,40,2026-07-12T01:02:00Z,2026-08-11T01:02:00Z,2,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5
11550,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:AuthorizeDataShare,arn:aws:synthetic:redshift:123456789012:resource/authorizedatashare-2442,specific,715,INLINE,12,4,95,2026-06-11T20:35:00Z,2026-06-16T20:35:00Z,12,0,1.0,0.0,INTENDED,Redshift,PERMISSION_CHANGE,CRITICAL,10
11551,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:CreateCrawler,arn:aws:synthetic:glue:123456789012:resource/createcrawler-9867,specific,586,INLINE,253,20,36,2026-07-10T07:51:00Z,2026-08-15T07:51:00Z,245,8,0.968379,0.031621,INTENDED,Glue,WRITE,MEDIUM,5
11552,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:PutBucketCors,*,*,718,MANAGED,30,18,18,2026-06-26T08:20:00Z,2026-09-02T08:20:00Z,29,1,0.966667,0.033333,INTENDED,S3,WRITE,MEDIUM,5
11553,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:DeleteBucketPolicy,arn:aws:synthetic:s3:123456789012:resource/deletebucketpolicy-9735,specific,80,MANAGED,9,4,118,2026-05-23T22:02:00Z,2026-05-24T22:02:00Z,8,1,0.888889,0.111111,INTENDED,S3,PERMISSION_CHANGE,CRITICAL,10
11554,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,cloudwatch:PutManagedInsightRules,*,*,301,INLINE,73,53,113,2026-05-28T09:09:00Z,2026-05-30T09:09:00Z,73,0,1.0,0.0,INTENDED,CloudWatch,WRITE,MEDIUM,5
11555,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:RevokeSnapshotAccess,*,*,727,MANAGED,2,2,21,2026-08-27T23:36:00Z,2026-08-29T23:36:00Z,2,0,1.0,0.0,INTENDED,Redshift,PERMISSION_CHANGE,CRITICAL,10
11556,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:GetJobBookmark,arn:aws:synthetic:glue:123456789012:resource/getjobbookmark-3696,specific,556,INLINE,57,41,32,2026-08-17T11:44:00Z,2026-08-19T11:44:00Z,56,1,0.982456,0.017544,INTENDED,Glue,READ,LOW,2
11557,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:DeletePartition,*,*,152,MANAGED,10,3,44,2026-06-09T02:35:00Z,2026-08-07T02:35:00Z,10,0,1.0,0.0,INTENDED,Glue,DELETE,HIGH,8
11558,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,cloudwatch:DeleteAnomalyDetector,arn:aws:synthetic:cloudwatch:123456789012:resource/deleteanomalydetector-7849,specific,331,MANAGED,158,7,0,2026-08-01T06:20:00Z,2026-09-20T06:20:00Z,151,7,0.955696,0.044304,INTENDED,CloudWatch,DELETE,HIGH,8
11559,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:RestoreObject,arn:aws:synthetic:s3:123456789012:resource/restoreobject-6189,specific,606,INLINE,13,9,45,2026-06-01T04:53:00Z,2026-08-06T04:53:00Z,13,0,1.0,0.0,INTENDED,S3,WRITE,MEDIUM,5
11560,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:DeleteIntegrationTableProperties,arn:aws:synthetic:glue:123456789012:resource/deleteintegrationtableproperties-2209,specific,36,MANAGED,2,2,25,2026-06-08T13:33:00Z,2026-08-25T13:33:00Z,1,1,0.5,0.5,INTENDED,Glue,DELETE,HIGH,8
11561,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:GetTrigger,*,*,338,INLINE,4,3,15,2026-07-22T05:13:00Z,2026-09-05T05:13:00Z,4,0,1.0,0.0,INTENDED,Glue,READ,LOW,2
11562,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:GetBucketRequestPayment,*,*,176,INLINE,24,5,32,2026-05-30T02:10:00Z,2026-08-19T02:10:00Z,23,1,0.958333,0.041667,INTENDED,S3,READ,LOW,2
11563,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:GetResourcePolicies,arn:aws:synthetic:glue:123456789012:resource/getresourcepolicies-5944,specific,235,INLINE,23,20,19,2026-06-14T09:16:00Z,2026-09-01T09:16:00Z,22,1,0.956522,0.043478,INTENDED,Glue,READ,LOW,2
11564,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:DescribeDefaultClusterParameters,arn:aws:synthetic:redshift:123456789012:resource/describedefaultclusterparameters-1479,specific,602,MANAGED,0,0,100,,,0,0,0.0,0.0,INTENDED,Redshift,READ,LOW,2
11565,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:PutObjectAcl,arn:aws:synthetic:s3:123456789012:resource/putobjectacl-7786,specific,598,MANAGED,74,3,17,2026-07-10T23:06:00Z,2026-09-02T23:06:00Z,72,2,0.972973,0.027027,INTENDED,S3,WRITE,MEDIUM,5
11566,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:DescribeSnapshotSchedules,arn:aws:synthetic:redshift:123456789012:resource/describesnapshotschedules-8289,specific,420,INLINE,29,21,26,2026-08-09T11:32:00Z,2026-08-25T11:32:00Z,29,0,1.0,0.0,INTENDED,Redshift,READ,LOW,2
11567,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,bedrock:DeleteFoundationModelAgreement,*,*,101,MANAGED,28,26,76,2026-06-26T05:11:00Z,2026-07-06T05:11:00Z,26,2,0.928571,0.071429,EXCESSIVE,Bedrock,DELETE,HIGH,8
11568,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:DeleteGlueIdentityCenterConfiguration,arn:aws:synthetic:glue:123456789012:resource/deleteglueidentitycenterconfigur-3702,specific,92,INLINE,0,0,157,,,0,0,0.0,0.0,INTENDED,Glue,DELETE,HIGH,8
11569,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,glue:GetUnfilteredTableMetadata,*,*,374,INLINE,50,34,87,2026-06-17T01:50:00Z,2026-06-25T01:50:00Z,49,1,0.98,0.02,INTENDED,Glue,READ,LOW,2
11570,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:GetBucketPolicy,*,*,574,MANAGED,29,15,59,2026-07-20T01:50:00Z,2026-07-23T01:50:00Z,29,0,1.0,0.0,INTENDED,S3,PERMISSION_CHANGE,CRITICAL,10
11571,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,redshift:DeleteAuthenticationProfile,*,*,711,MANAGED,23,15,96,2026-06-03T05:10:00Z,2026-06-16T05:10:00Z,22,1,0.956522,0.043478,INTENDED,Redshift,DELETE,HIGH,8
11572,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,cloudwatch:DeleteAlarms,arn:aws:synthetic:cloudwatch:123456789012:resource/deletealarms-3938,specific,606,MANAGED,13,5,45,2026-05-29T08:46:00Z,2026-08-06T08:46:00Z,13,0,1.0,0.0,INTENDED,CloudWatch,DELETE,HIGH,8
11573,synthetic-user-058,DataAnalyst-Role,Data Analyst,Analytics,Business Analytics,s3:PutBucketIntelligentTieringConfiguration,*,*,353,INLINE,15,9,62,2026-06-16T09:14:00Z,2026-07-20T09:14:00Z,15,0,1.0,0.0,INTENDED,S3,WRITE,MEDIUM,5
